Px1	Py1	Pz1	Px2	Py2	Pz2	Px3	Py3	Pz3	Px4	Py4	Pz4
0.908786	0.585223	0.954989	-0.701024	0.0934482	-1.43849	0.134496	-0.0974406	0.75711	-0.33302	-0.717432	-0.250727
-0.308465	1.38546	0.926343	0.147411	-1.11992	-1.02824	0.0270038	0.341113	0.689511	0.106017	-0.622388	-0.565242
-0.200035	-0.580478	1.30067	0.290844	0.724563	-1.36486	-0.209505	0.298331	0.533657	0.142858	-0.550256	-0.452577
0.248148	0.315457	1.4385	-0.0812106	0.308784	-1.55866	-0.240538	-0.205595	0.734522	0.111447	-0.4639	-0.604721
-0.630829	-0.198925	1.62805	0.662842	0.290583	-1.39165	0.14078	-0.0319289	0.265137	-0.100444	-0.0127063	-0.472547
-0.268071	-0.154995	1.42397	-0.122701	0.250646	-1.46523	0.181169	-0.122813	0.742046	0.226339	0.0207043	-0.69627
-0.71596	-0.240204	1.3804	0.867443	0.309502	-1.47859	-0.306299	0.0682729	0.696998	0.140322	-0.118102	-0.630958
0.890724	-0.492582	1.11298	-0.810251	0.589644	-1.18348	-0.0722131	-0.548364	0.592725	-0.0999102	0.39177	-0.525616
0.387665	0.211148	1.87021	-0.490707	-0.688174	-1.70499	0.322042	0.22825	0.749575	-0.204719	0.123434	-0.870658
-0.993301	-0.636894	0.897721	0.542561	0.64974	-1.14979	-0.106545	-0.294402	0.719495	0.611639	0.332193	-0.459238
-0.38027	0.443593	1.42397	0.249454	-0.241526	-1.36486	0.153571	-0.0206266	0.689511	-0.0343499	-0.171983	-0.728777
0.61198	0.447174	1.70124	-0.494227	-0.653784	-1.45855	-0.130231	0.446299	0.489597	0.0233869	-0.182752	-0.741753
0.292368	0.421415	1.35864	-0.0403329	-0.301083	-1.31792	-0.260416	0.272325	0.727005	0.0406946	-0.4081	-0.741753
-0.899226	-0.777419	1.53314	0.248536	0.604036	-1.49195	0.309956	-0.0768776	0.577924	0.426734	0.187819	-0.617847
-0.0433446	0.567556	1.16341	0.125846	-0.915967	-1.21041	-0.0063511	0.401242	0.764651	-0.0401789	-0.117101	-0.715786
-1.01079	0.895973	0.740735	0.819533	-0.464817	-0.885903	0.189007	0.10751	0.802451	0.0642308	-0.610331	-0.670193
-0.583211	-0.240914	1.48215	0.603383	-0.281944	-1.24404	-0.223116	0.599555	0.555764	0.206792	-0.127046	-0.79995
0.0908502	-0.560471	1.3804	-0.267717	0.645197	-1.39165	0.35744	-0.264768	0.802451	-0.236074	0.0645383	-0.748235
-1.52686	1.09182	0.969321	0.90472	-1.08607	-0.838331	0.275338	-0.135777	0.75711	0.284881	0.117933	-0.877064
-0.747179	-0.178252	1.78929	0.946467	0.171314	-1.60528	-0.335485	-0.0399958	0.772199	0.187046	0.0417802	-0.934545
-0.692238	-0.0692638	1.31515	0.354169	-0.3413	-1.24404	0.227359	0.208309	0.71199	0.120992	0.0807541	-0.780586
0.0683668	0.421238	1.34414	0.104143	-0.711669	-1.51197	0.344941	0.0299862	0.637272	-0.480428	0.151253	-0.459238
-0.154634	0.143152	1.149	-0.289238	0.0938486	-1.29107	0.141096	0.0558645	0.749575	0.369537	-0.247067	-0.585
0.379483	0.567081	1.13459	-0.144034	-0.360523	-1.29779	0.160353	-0.103206	0.696998	-0.401125	-0.248875	-0.512374
-0.42372	0.16512	1.30791	0.62064	-0.181988	-1.43849	-0.167182	-0.339984	0.749575	-0.00552378	0.360097	-0.624405
-0.515451	0.615266	1.46032	0.310754	-0.378582	-1.45186	-0.0993399	-0.00791617	0.667087	0.343598	-0.278543	-0.657131
0.486373	1.40246	0.826273	-0.819376	-0.906964	-0.797503	0.205935	-0.216387	0.644717	0.122419	-0.306058	-0.663664
0.24883	0.487891	1.53314	-0.309978	-0.913826	-1.29107	-0.298888	0.494243	0.453035	0.394154	-0.150361	-0.702779
0.504774	0.539683	2.10676	0.328342	-0.316636	-1.77131	-0.619458	-0.380709	0.482273	-0.20031	0.195222	-0.806397
0.867942	-0.301717	1.09139	-0.896622	0.333155	-1.06204	-0.0258606	0.310597	0.526299	0.0651264	-0.467289	-0.532231
0.910869	0.248363	1.03389	-1.14715	-0.223767	-1.06204	0.437292	-0.180914	0.779753	-0.195843	0.136032	-0.741753
0.931245	-0.264731	1.79664	-0.673321	0.15089	-1.7978	0.303311	0.216462	0.794879	-0.481798	-0.132596	-0.793499
0.333307	1.11269	0.962154	-0.165933	-0.840523	-1.05529	-0.0859183	0.415708	0.652167	-0.0232043	-0.707241	-0.55205
0.975601	0.458878	0.969321	-0.715031	-1.12878	-0.756629	-0.157273	0.461456	0.548389	-0.0804589	0.136032	-0.741753
-1.34348	0.144116	1.3804	1.01973	-0.460461	-1.21041	0.171878	0.702343	0.592725	0.167835	-0.447155	-0.728777
-0.462427	1.23565	0.861978	0.063668	-0.72003	-1.10932	0.249643	0.0240686	0.802451	0.170725	-0.628398	-0.558648
-0.174416	-1.74084	0.662515	0.253645	0.736734	-0.790694	0.0928515	0.350907	0.607551	-0.106442	0.546693	-0.465895
-1.03793	-0.110584	0.912029	1.15574	-0.0850029	-0.872318	-0.0668588	0.171306	0.779753	-0.0398413	0.0696689	-0.79995
-0.442368	1.62163	1.01953	0.336155	-1.4413	-0.960531	-0.0399405	-0.0591932	0.772199	0.154771	-0.197571	-0.825715
-0.532744	-0.323228	1.12738	0.545656	0.513777	-0.953753	-0.0324378	-0.357688	0.533657	0.0291941	0.141712	-0.728777
0.0917969	0.361355	1.7379	0.143991	-0.316029	-1.83751	-0.0600458	-0.0527542	0.764651	-0.179822	-0.0290643	-0.670193
0.0893827	1.25512	0.819136	-0.144965	-1.01897	-1.07556	-0.0726996	0.472965	0.659624	0.107511	-0.738953	-0.42589
0.315695	0.315656	1.46032	-0.0814783	-0.634368	-1.44518	-0.12018	0.585348	0.742046	-0.097703	-0.265024	-0.748235
0.200752	0.69182	1.01235	-0.393703	-0.539469	-1.22386	0.0139213	-0.337422	0.863254	0.214889	0.0538679	-0.689757
0.330898	1.02088	0.71227	-0.481996	-1.26574	-0.85193	0.533674	-0.0714507	0.696998	-0.415792	0.300107	-0.585
-0.245166	0.272051	1.35864	-0.040325	-0.41946	-1.32463	0.10775	0.318116	0.764651	0.206925	-0.176339	-0.793499
0.294599	0.080623	1.62074	-0.101495	-0.0635374	-1.65849	-0.0998636	0.367602	0.719495	-0.138873	-0.305258	-0.689757
-0.464643	0.0581125	1.02671	0.456672	0.11343	-1.34475	-0.00618729	-0.182211	0.504261	0.0186483	-0.146901	-0.175708
0.510967	-0.490941	0.998004	-0.353384	0.690364	-1.10257	0.273067	0.0871297	0.674556	-0.393911	-0.33774	-0.545448
0.926493	1.52694	0.790605	-1.22201	-1.02967	-0.715707	0.249374	-0.694556	0.526299	0.000315407	0.121599	-0.571832
-0.0661689	0.657929	1.45305	-0.0196286	-0.69662	-1.28436	0.164913	0.412315	0.570531	-0.0632335	-0.392121	-0.728777
0.447267	0.525891	1.21391	-0.852193	-0.342034	-1.17001	0.440393	0.223688	0.548389	-0.0407635	-0.515751	-0.571832
-0.416718	-1.19963	0.733616	0.568725	1.29678	-0.824727	-0.0394921	0.232527	0.659624	-0.0525351	-0.398608	-0.565242
1.08363	-0.299902	0.883419	-1.17866	0.235832	-0.749812	0.462493	-0.0707595	0.600135	-0.340516	0.0921815	-0.728777
-0.0211091	-0.366613	1.22114	0.0427435	0.0941788	-1.17001	-0.222457	-0.039021	0.526299	0.152894	0.244596	-0.571832
-0.267845	-0.0267039	1.39492	-0.579704	-0.0839928	-1.28436	0.461806	0.186838	0.585322	0.43555	-0.167242	-0.68324
-0.110876	-0.368389	1.38766	0.702155	0.152234	-1.49195	-0.114086	-0.0465006	0.794879	-0.458739	0.186835	-0.670193
-0.696039	-1.09818	1.50399	0.309913	0.40697	-1.54533	0.173947	0.392768	0.71199	0.231984	0.335205	-0.702779
-0.60175	-0.388273	1.25727	0.62233	0.172613	-1.34475	-0.28587	0.0174381	0.682031	0.304466	0.14906	-0.604721
0.625564	0.249611	1.2067	-0.621918	-0.361085	-1.24404	0.352357	-0.159765	0.659624	-0.332644	0.165559	-0.617847
-0.794403	0.226329	0.897721	0.966807	-0.305001	-0.872318	-0.17271	-0.0269527	0.682031	0.0118717	0.0867346	-0.722284
-0.471121	0.208917	1.50399	-0.182379	-0.25734	-1.88377	0.27217	-0.365323	0.402084	0.310363	0.34705	-0.0239777
0.810801	1.09965	0.556142	-0.974736	-0.631599	-0.510377	0.094184	-0.365522	0.749575	0.115245	-0.132768	-0.780586
-0.0881257	0.377628	1.25727	-0.471668	-0.00489918	-1.59862	0.207174	0.0429008	0.704491	0.382987	-0.525482	-0.385731
-1.29973	0.0997761	0.819136	0.857951	-0.323534	-1.02824	-0.00640439	-0.0338529	0.848016	0.427861	0.232952	-0.591578
0.350348	0.0987536	0.464222	-0.296693	-0.228014	-0.414143	-0.168455	0.0820226	0.825205	0.114209	-0.0610403	-0.870658
0.045796	0.759463	1.2067	-0.271246	-0.863295	-0.940194	0.382132	0.44367	0.570531	-0.239814	-0.317271	-0.832147
0.00120251	-0.836627	1.3224	0.124992	0.309802	-1.44518	-0.255268	0.171436	0.787313	0.140507	0.360334	-0.617847
1.1402	-0.443448	0.591563	-0.942628	-0.16484	-0.906272	-0.0991913	-0.00158176	0.652167	-0.0538904	0.543752	-0.311699
-0.316485	0.405364	1.81134	0.391656	-0.141979	-1.59862	0.280689	-0.666139	0.474955	-0.318446	0.340946	-0.69627
0.02337	0.480676	1.01953	0.0843685	-0.38169	-1.17001	0.160113	0.0681704	0.682031	-0.270526	-0.180902	-0.538841
-0.734507	0.398235	1.19948	0.628317	-0.602505	-1.01471	-0.261776	0.416732	0.526299	0.371958	-0.239271	-0.676718
-0.86834	0.0163468	2.09934	-0.264633	-0.608561	-1.79118	0.767397	0.19043	0.44574	0.328728	0.316997	-0.754713
0.202609	-0.602286	1.32964	0.165165	0.639853	-1.67843	0.183524	-0.105021	0.870883	-0.536193	-0.00702198	-0.525616
-1.20876	-0.00534044	1.37314	1.04882	-0.141897	-1.61859	-0.0196854	0.456717	0.719495	0.190371	-0.32393	-0.452577
-1.33115	0.0581731	1.06263	0.669473	-0.26365	-1.04853	0.282976	-0.05166	0.555764	0.346552	0.283732	-0.571832
1.06841	-0.428934	1.10579	-1.2086	0.273217	-1.09582	0.226168	-0.191402	0.659624	-0.0638991	0.343413	-0.624405
-0.582473	-0.0481249	1.4385	0.37319	0.0147664	-1.40504	-0.052383	0.469451	0.585322	0.269194	-0.491438	-0.611286
0.00119373	1.20081	1.06982	0.105594	-1.1396	-1.035	0.167271	-0.408671	0.71199	-0.328749	0.295616	-0.735267
0.0454439	-0.658769	0.940663	-0.254756	0.157448	-0.331445	0.273767	0.488403	0.460336	-0.0442053	-0.0543245	-1.10522
0.160243	0.232655	1.84812	-0.18217	-0.179448	-1.92338	0.170609	0.0437898	0.909122	-0.0856158	-0.121425	-0.81284
-0.686755	0.0581368	1.04107	0.900632	0.0946599	-0.994401	-0.247043	-0.211811	0.727005	0.103886	-0.00685349	-0.767657
-1.01371	0.102059	1.59882	1.1154	0.0933757	-1.46523	-0.287596	-0.24403	0.742046	0.131463	0.0801313	-0.857836
0.00121838	1.11762	1.7746	-0.0603747	-1.09815	-1.70499	0.00697757	0.591413	0.629833	0.0641888	-0.692915	-0.676718
0.378928	0.862611	1.0842	-0.603978	-0.641081	-1.08231	0.454875	0.0298081	0.577924	-0.322875	-0.242123	-0.558648
-1.11141	0.270289	1.13459	1.12697	-0.441951	-1.10932	-0.44262	0.203018	0.764651	0.396838	-0.0780186	-0.780586
0.179777	-0.49444	1.24281	-0.81343	0.512366	-1.04853	0.418458	-0.026872	0.652167	0.120213	0.0421566	-0.844999
-0.662905	-0.701221	0.954989	1.11398	0.415075	-0.865523	-0.585913	0.0172569	0.577924	0.110212	0.241088	-0.715786
0.489618	-1.29549	1.05544	-0.502803	1.15522	-0.865523	0.223492	0.454863	0.54102	-0.196354	-0.348547	-0.715786
-0.628431	0.44453	1.49671	0.455432	-0.418077	-1.43849	0.307898	0.316373	0.511601	-0.0760243	-0.448959	-0.565242
0.49239	0.377549	1.25004	-0.517877	-0.519165	-1.25748	0.214329	0.170402	0.727005	-0.167433	-0.0730165	-0.715786
-1.09584	-0.924934	0.648313	1.09579	0.937578	-0.777072	0.341116	-0.389883	0.719495	-0.363046	0.328024	-0.585
-0.177489	-0.664988	1.2645	0.291014	1.04063	-1.34475	0.381283	-0.251847	0.548389	-0.43208	-0.238419	-0.479196
0.267495	-1.0201	1.04107	-0.268603	0.331078	-1.27764	0.134191	0.0749053	0.734522	-0.141651	0.567777	-0.49248
0.628724	0.464384	1.3804	-0.411591	-0.378435	-1.46523	0.154616	0.177307	0.75711	-0.32054	-0.201468	-0.630958
0.0232827	1.29983	0.890569	0.273552	-1.34261	-0.933412	-0.243918	0.294039	0.600135	-0.0408175	-0.275712	-0.558648
-0.85674	-0.0914196	1.63536	0.677991	0.210066	-1.67178	-0.135724	-0.00162179	0.901461	0.320469	-0.208337	-0.832147
0.824181	0.354938	1.12018	-0.581744	-0.342101	-1.16327	0.000357493	0.144161	0.674556	-0.221512	-0.251653	-0.624405
1.26823	-0.109268	0.499547	-1.18712	0.0960181	-0.503512	0.227198	-0.402905	0.416614	-0.291087	0.344192	-0.439242
0.927644	-0.656722	0.833411	-0.966647	0.756632	-0.797503	0.0468124	-0.336678	0.652167	-0.0229308	0.236657	-0.670193
0.426841	-0.133392	1.36589	-0.519396	0.193394	-1.15653	-0.0254287	0.286993	0.358627	0.175555	-0.396509	-0.617847
1.15521	-0.482307	0.386637	-0.8897	0.479913	-0.517241	0.127692	0.189942	0.749575	-0.350861	-0.185404	-0.598151
0.953059	0.205616	0.954989	-0.921656	-0.00499857	-0.906272	0.0471652	-0.17996	0.727005	-0.0745443	-0.16594	-0.761187
0.676823	0.316458	1.54772	-0.6573	-0.39694	-1.56532	0.0542195	0.177979	0.794879	-0.0629058	-0.105393	-0.780586
0.94288	-0.218945	1.39492	-0.59963	0.113474	-1.33134	-0.212012	-0.0900977	0.652167	-0.127191	0.169782	-0.69627
-0.622515	0.270572	1.17062	0.475806	-0.0835695	-1.45855	-0.360714	0.240474	0.727005	0.519108	-0.421813	-0.412521
-0.46983	0.357929	1.40944	0.328974	0.112251	-1.70499	0.222019	0.267163	0.772199	-0.0412546	-0.765266	-0.452577
0.512246	-0.174644	1.0842	-0.906217	-0.0854409	-0.695228	0.414971	0.0531737	0.257983	-0.0347572	0.143393	-0.611286
-0.471619	-0.284223	1.54043	0.104649	0.409344	-1.34475	0.569395	-0.0141845	0.622399	-0.194578	-0.132425	-0.806397
0.471348	-0.239952	1.34414	-0.4746	0.527095	-1.38495	0.143885	-0.386925	0.482273	-0.161007	0.0668852	-0.392435
-0.953654	-0.703415	1.06263	0.399602	0.654347	-0.906272	0.313682	-0.103206	0.696998	0.234863	0.123991	-0.825715
-0.0212158	0.934502	1.39492	0.290224	-0.909927	-1.43849	-0.148084	0.0562469	0.817614	-0.137703	-0.198595	-0.774123
0.00119923	0.632397	1.22836	-0.287837	-0.122895	-1.45855	-0.121094	-0.0337499	0.817614	0.458963	-0.421544	-0.55205
-0.671986	-0.21913	1.42397	0.188284	0.232792	-1.19694	0.551671	0.152936	0.423887	-0.00552742	-0.251818	-0.617847
0.0452933	1.15033	0.826273	0.106598	-0.74854	-0.708882	-0.166428	-0.0905719	0.704491	0.0460743	-0.43193	-0.825715
0.0684676	-0.453907	1.39492	0.277484	0.359459	-0.441666	-0.442976	0.197201	0.474955	0.188505	-0.242072	-1.44513
-0.642639	-0.259101	1.05544	0.440419	0.154447	-0.994401	0.389802	0.0850264	0.431166	-0.231152	-0.00706895	-0.459238
0.157985	0.229376	1.35864	0.0219869	-0.521811	-1.08231	-0.239639	0.307419	0.423887	0.0814497	0.00414008	-0.69627
0.851404	0.271766	1.3224	-0.578015	-0.0443388	-1.38495	0.15415	-0.148109	0.727005	-0.338041	-0.134775	-0.630958
-0.0868148	0.204342	0.740735	-0.125523	-0.326805	-0.681568	0.319571	0.283947	0.467643	-0.0409531	-0.214843	-0.525616
-1.02198	-0.513875	1.12018	0.817117	0.732536	-0.987629	-0.053133	-0.0652958	0.727005	0.257083	-0.159009	-0.85142
-0.13494	0.772898	1.81134	-0.347799	-1.00208	-1.65185	0.606833	-0.0204121	0.585322	-0.0750312	0.180825	-0.69627
-0.429585	0.297013	1.78195	0.412929	0.191262	-1.53866	-0.0330236	-0.561326	0.71199	0.11914	0.0579536	-0.934545
-1.05326	-1.00979	0.690937	0.844679	1.07989	-0.715707	-0.0597295	-0.0588369	0.71199	0.249196	-0.0896068	-0.709285
0.730479	-1.50012	0.897721	-0.460991	1.3758	-0.85193	-0.355358	-0.283973	0.577924	0.111668	0.383858	-0.585
0.113596	0.294442	1.48215	-0.66242	-0.281505	-1.29779	0.394419	-0.0516218	0.548389	0.168384	0.0483113	-0.69627
0.514933	-1.21825	1.2645	-0.310765	1.00528	-1.20368	-0.146414	0.316202	0.704491	-0.103536	-0.0343527	-0.741753
0.473239	0.123128	1.48215	-0.264735	0.34579	-1.77793	0.0675302	0.0111974	0.772199	-0.231461	-0.533639	-0.445912
-0.17884	-0.648606	1.52585	0.372611	0.545633	-1.45855	-0.357215	0.351693	0.629833	0.179975	-0.294016	-0.69627
0.831301	0.486246	1.4167	-0.432393	-0.103252	-1.45186	-0.645081	0.116457	0.474955	0.190626	-0.658642	-0.439242
-0.708356	0.396078	1.01235	0.167193	-0.301612	-1.25748	-0.166053	0.10622	0.682031	0.662667	-0.17765	-0.40583
-0.0660158	0.549672	1.37314	0.391505	-0.670458	-1.61194	-0.23999	0.26455	0.43845	-0.0665707	-0.0883577	-0.216696
-0.219855	1.15295	0.904874	0.484063	-1.28525	-0.865523	-0.157157	0.554901	0.54102	-0.0230667	-0.552694	-0.611286
1.06662	-0.30134	1.04826	-0.579817	0.113651	-1.27764	0.115776	0.101865	0.878518	-0.564441	-0.040215	-0.650594
0.976008	1.09227	0.98366	-0.585522	-0.883256	-0.940194	-0.257122	0.375805	0.600135	-0.128281	-0.641793	-0.611286
0.180268	-0.175929	1.33689	-0.185144	0.310525	-1.36486	0.158214	-0.571803	0.563145	-0.123493	0.425471	-0.525616
-0.950275	-0.609719	1.75258	0.884813	0.308367	-1.60528	-0.220297	-0.0907767	0.727005	0.312537	0.355599	-0.902648
0.560193	-0.13314	1.30067	-0.770298	0.27311	-1.10932	0.46701	-0.507877	0.416614	-0.261687	0.320325	-0.650594
0.0683668	0.0799788	1.34414	-0.268499	-0.16301	-1.29107	0.426942	-0.17038	0.54102	-0.175389	0.27759	-0.591578
0.922674	-1.34298	0.648313	-1.06575	1.17397	-0.31074	-0.069976	0.461336	0.279461	0.30889	-0.33974	-0.650594
0.651547	0.101478	1.40218	-0.576894	-0.319582	-1.45186	-0.105355	-0.196699	0.607551	0.0590386	0.351053	-0.565242
-0.821447	-0.153571	1.10579	0.582842	0.0940134	-1.23059	-0.032974	0.0238154	0.696998	0.335259	-0.0909716	-0.558648
0.0912149	-0.391227	1.51856	-0.101829	0.524649	-1.54533	0.329241	0.075132	0.764651	-0.288151	-0.248707	-0.741753
0.577579	0.0580762	1.00518	-1.1296	0.45383	-0.960531	0.442687	-0.183973	0.600135	0.116681	-0.284086	-0.657131
-0.515016	0.358156	1.43123	0.724457	0.152589	-1.41173	-0.113397	-0.205595	0.734522	-0.167323	-0.29325	-0.722284
0.399398	1.00638	0.933502	-0.353107	-0.818863	-1.12956	0.154967	-0.0144101	0.779753	-0.205215	-0.342663	-0.565242
0.465476	-0.93204	0.912029	-0.501616	0.91301	-0.946974	0.230657	-0.0338788	0.855632	-0.206442	0.069759	-0.787044
-0.758866	-0.367383	1.29343	0.229562	0.568824	-1.24404	0.42069	0.386372	0.548389	0.16474	-0.644766	-0.565242
1.49772	0.292589	1.2645	-1.23333	0.114611	-0.987629	-0.561152	-0.256585	0.489597	0.288396	-0.237406	-0.754713
-0.155708	-0.560589	1.38766	0.0632223	0.290922	-1.35145	-0.0599551	0.177173	0.749575	0.183612	-0.00682252	-0.81284
-0.132733	-0.792166	1.24281	0.209776	0.651013	-1.08231	-0.295196	0.0860333	0.548389	0.220544	0.0759184	-0.69627
0.155757	-0.80466	0.869123	-0.146982	1.22465	-0.599501	0.0782968	-0.595629	0.43845	-0.0808268	0.175304	-0.69627
0.273247	-0.0701928	1.7746	-0.346996	-0.258479	-1.73153	-0.093605	0.32451	0.764651	0.195827	0.00410788	-0.774123
-1.15547	0.43141	0.464222	1.20725	-0.367902	-0.599501	0.0740789	0.0814031	0.749575	-0.111258	-0.230774	-0.565242
-0.472718	0.338629	1.62074	0.932394	-0.221809	-1.36486	-0.642337	-0.00156306	0.533657	0.149725	-0.160142	-0.780586
-0.402455	0.229666	1.40218	0.370386	0.112381	-1.66514	-0.0329245	0.264758	0.682031	0.107801	-0.706811	-0.399135
0.508321	-0.0892804	0.819136	-0.166717	-0.0849527	-0.892694	0.0592873	0.241744	0.518947	-0.404353	-0.0581137	-0.432568
0.135218	-0.430913	1.2645	-0.061247	0.331724	-1.21041	-0.422171	-0.0330217	0.600135	0.350796	-0.0180873	-0.617847
0.730025	0.163065	0.87627	-1.21647	-0.325001	-0.872318	0.4363	0.241202	0.75711	0.0349253	-0.122293	-0.741753
-0.976674	-0.598138	1.09139	0.818243	0.334335	-0.940194	0.0675813	0.139286	0.779753	0.0625513	0.0256069	-0.934545
0.404354	0.165363	1.35864	-0.621554	-0.0840419	-1.2642	0.214491	-0.027095	0.734522	0.00602057	-0.0557937	-0.838575
0.630183	-0.176559	1.46032	-0.662033	0.488635	-1.31792	0.133487	-0.166467	0.682031	-0.102867	-0.148807	-0.806397
-0.96107	0.570299	1.32964	0.58547	-0.362855	-1.07556	0.389581	0.0864171	0.592725	0.0805553	-0.219797	-0.806397
1.32005	0.790527	0.71227	-1.00912	-0.22558	-0.783884	-0.0525783	-0.272637	0.622399	-0.258579	-0.416218	-0.545448
-0.042266	1.381	0.295173	-0.0412399	-1.0144	-0.551539	-0.0394921	0.194563	0.659624	0.125629	-0.58127	-0.40583
-0.110504	0.462922	1.27173	0.475991	-0.85074	-1.44518	-0.2463	-0.00793996	0.696998	-0.188471	0.420133	-0.518997
-0.605944	-0.776598	1.49671	0.80901	0.745003	-1.33134	-0.44132	0.205678	0.585322	0.259587	-0.264852	-0.754713
0.777908	-0.766401	1.04107	-0.896622	0.949747	-1.06204	-0.240901	-0.135675	0.749575	0.348047	-0.172545	-0.69627
0.605039	1.33697	1.30791	-0.910005	-0.498125	-1.34475	-0.01973	-0.460944	0.742046	0.302077	-0.526603	-0.68324
0.00119698	-0.21748	1.16341	-0.205919	-0.419133	-1.35145	0.120536	0.144703	0.71199	0.0535562	0.393076	-0.49248
0.580845	0.610628	1.19948	-0.855034	0.174069	-1.05529	0.142523	-0.561808	0.387576	0.118074	-0.321136	-0.538841
0.403336	0.888601	1.27173	-0.102483	-0.656329	-1.32463	0.120354	-0.211174	0.696998	-0.326373	-0.0680829	-0.630958
-1.41496	0.627141	0.940663	0.963388	-0.60286	-0.994401	0.0931985	0.358536	0.644717	0.276863	-0.315317	-0.545448
-0.916506	-0.517116	1.33689	0.954946	0.686465	-1.29779	0.0135386	-0.378389	0.585322	-0.0699206	0.193766	-0.598151
-0.922597	0.665292	0.733616	0.722008	-0.954405	-0.530964	-0.213538	0.665331	0.416614	0.398577	-0.458933	-0.591578
0.818199	-0.0683732	0.869123	-0.940405	-0.144518	-0.987629	0.358998	-0.324275	0.659624	-0.212635	0.43816	-0.49248
0.316697	-0.00537096	1.56961	-0.122582	0.544999	-1.49862	0.0467774	-0.431194	0.644717	-0.208058	-0.205405	-0.709285
-1.21178	-0.740628	0.826273	0.779561	0.576242	-0.797503	0.165281	0.350385	0.592725	0.258014	-0.207845	-0.591578
-0.241709	-1.09917	0.869123	0.444611	1.82578	-0.667904	0.0783542	-0.651801	0.44574	-0.233341	-0.123823	-0.617847
-1.27215	-0.569946	0.669618	1.22065	-0.1252	-0.817923	0.0472364	0.240837	0.742046	-0.034849	0.467609	-0.585
-0.31784	-0.808782	1.95871	0.305775	0.595048	-2.00906	0.0476318	0.345785	0.825205	-0.0285731	-0.188494	-0.728777
-0.447778	-0.0908992	1.4385	0.292607	-0.639702	-1.15653	0.125233	0.46806	0.555764	0.126411	0.146075	-0.806397
-0.423631	0.825442	1.30067	-0.353592	-0.859743	-1.08231	0.537715	0.316841	0.526299	0.28337	-0.298562	-0.728777
-0.353068	0.922843	0.962154	0.254348	-1.1911	-0.695228	-0.00613754	0.505156	0.423887	0.156998	-0.355215	-0.68324
0.0907356	-1.39141	1.33689	0.208145	1.45462	-1.35145	-0.197557	0.262396	0.592725	-0.164218	-0.264516	-0.558648
-0.764161	-0.198379	1.53314	0.500129	-0.381317	-1.20368	-0.462987	0.554783	0.20805	0.709216	0.0211041	-0.505747
0.0907737	0.805324	1.35139	-0.102683	-0.756496	-1.25748	0.0134091	0.415198	0.489597	0.0237891	-0.549296	-0.571832
1.27979	0.897828	0.812001	-0.955881	-0.0842389	-1.18348	0.0339199	-0.282949	0.764651	-0.363427	-0.518389	-0.412521
1.487	0.307041	0.506616	-1.65592	0.0556545	-0.462293	0.213364	-0.1411	0.682031	-0.0170641	-0.321413	-0.702779
0.471943	-0.389744	1.38766	-0.537484	0.488444	-1.33134	0.0654493	-0.59694	0.460336	0.0238522	0.452653	-0.545448
0.249146	0.724716	1.57691	0.516483	-0.515547	-1.49862	-0.500378	-0.0143125	0.71199	-0.264558	-0.237252	-0.761187
-0.480617	1.20487	0.584476	-0.169557	-1.34677	-0.31074	0.303423	0.287201	0.365856	0.4076	-0.145508	-0.657131
-0.200583	0.0800967	1.39492	0.331526	-0.201662	-1.43849	-0.319872	-0.0905719	0.704491	0.17544	0.265554	-0.624405
0.850511	-0.495063	1.2862	-1.19897	0.822983	-1.37156	0.100205	-0.134759	0.682031	0.252657	-0.208258	-0.571832
0.728966	0.961232	0.826273	-1.15897	-0.82892	-0.708882	0.305181	0.137309	0.637272	0.0984507	-0.265369	-0.735267
-0.246046	0.0802996	1.48215	0.269939	0.507291	-1.39165	-0.232793	-0.401405	0.689511	0.259756	-0.116721	-0.748235
-0.732513	-0.767841	1.10579	0.960934	0.591378	-1.08231	0.0739671	0.240656	0.734522	-0.247284	-0.0946272	-0.761187
0.712967	0.990656	1.12018	-0.593282	-0.395412	-1.69835	-0.0806695	0.184954	0.825205	-0.0299989	-0.850818	-0.24393
0.374397	1.66799	0.669618	-0.146865	-1.63661	-0.626878	-0.316532	-0.0273008	0.810029	0.131887	-0.110368	-0.825715
0.111663	0.436781	0.890569	0.232097	-0.66513	-0.865523	0.0268626	0.213067	0.637272	-0.354609	0.0817602	-0.657131
1.0943	-0.111581	1.22114	-0.980133	-0.323217	-1.06204	-0.084965	0.4236	0.54102	-0.0287415	-0.0456719	-0.670193
0.156666	-1.06328	1.06982	-0.902461	0.775756	-0.838331	0.450428	0.549768	0.336971	0.288058	-0.309097	-0.565242
0.338444	-0.176709	1.48943	-0.143336	0.289963	-1.46523	-0.0399103	0.0303718	0.764651	-0.183588	-0.0561189	-0.780586
0.201087	0.714134	1.06982	-0.699396	-0.436734	-1.51865	0.301937	0.298481	0.749575	0.22427	-0.699155	-0.264308
0.582797	-0.197128	1.31515	0.00110992	0.309862	-1.43849	-0.277962	0.288824	0.637272	-0.313196	-0.452251	-0.49248
0.224798	1.03846	1.30067	0.10469	-0.300966	-1.33134	0.191812	-0.479586	0.600135	-0.464827	-0.343573	-0.538841
-1.09157	0.910909	0.513687	1.36459	-1.18224	-0.365927	-0.317959	0.37749	0.644717	0.0693602	-0.16035	-0.767657
